Year,Region,Species,Latitude,Latitude_std_err,Longitude,Longitude_std_err,Depth,Depth_std_err
1995,West Coast Triennial,Asterozoa spp.,42.2125466898289,0.593928288697372,-124.093369583093,0.109254202539625,144.91139745534,13.5219648031794
1998,West Coast Triennial,Asterozoa spp.,46.1758883925132,0.928165778327701,-124.818271625884,0.205047354302444,147.435039760758,14.599434906204
2001,West Coast Triennial,Asterozoa spp.,45.6236687731395,0.787310612585037,-124.901998416682,0.158340262232928,247.605146775125,44.2513150007995
2004,West Coast Triennial,Asterozoa spp.,41.2475989550986,1.25889696179387,-124.460290556042,0.0864432209772757,157.059605991976,42.1481177376183
1977,West Coast Triennial,Atheresthes stomias,47.6695225636562,0.350986149906619,-125.206964374654,0.090118530622433,163.727486477577,10.8715329669638
1980,West Coast Triennial,Atheresthes stomias,47.48156533584,0.353506446226716,-125.151569632045,0.0836979669536137,171.259886638995,11.6477200127182
1983,West Coast Triennial,Atheresthes stomias,47.3488929306443,0.386733632412017,-125.116544572868,0.0879208354926311,190.299743101564,12.8624434693045
1986,West Coast Triennial,Atheresthes stomias,47.373003677353,0.31978832695316,-125.0983861138,0.0846557936930808,182.192319151774,12.3551438992775
1989,West Coast Triennial,Atheresthes stomias,47.815263904282,0.308314859547767,-125.259993778345,0.074216810401812,182.918470514177,11.5955426690332
1992,West Coast Triennial,Atheresthes stomias,47.0869656936094,0.411972345179344,-125.097883024619,0.0845009875880532,191.662728506157,13.8041337696895
1995,West Coast Triennial,Atheresthes stomias,47.5105678515845,0.358936927419165,-125.184662381322,0.0819057290465814,190.316113541348,12.4427638269311
1998,West Coast Triennial,Atheresthes stomias,47.6608298522609,0.345049400613661,-125.223389500537,0.0833677557966255,171.289323471203,12.8594376595138
2001,West Coast Triennial,Atheresthes stomias,47.7824169330157,0.270705884370628,-125.218824416454,0.0666976687933579,191.061664193711,11.1175678758064
2004,West Coast Triennial,Atheresthes stomias,47.7262367852757,0.47332660167658,-125.301494036938,0.0933984058504834,154.760343469052,10.9451828313146
1977,West Coast Triennial,Bathyraja spp.,44.9005336708168,0.612867931570802,-124.71393694009,0.0883842668309603,238.324175165699,22.6539747610583
1980,West Coast Triennial,Bathyraja spp.,47.0628088451764,0.690373748040172,-125.142476058183,0.133492211282661,192.229844848185,23.3143731764677
1983,West Coast Triennial,Bathyraja spp.,45.8801572537835,0.582197200266281,-124.857114816694,0.0997668930272166,209.378927839729,16.7751156031087
1986,West Coast Triennial,Bathyraja spp.,45.277218898131,0.674034148689774,-124.745969849635,0.129217839329026,181.447575910001,16.4284897199079
1989,West Coast Triennial,Bathyraja spp.,45.105722309253,0.785235751229345,-124.662499632257,0.14189202831095,173.581412496358,14.214152843046
1992,West Coast Triennial,Bathyraja spp.,46.3230133365368,0.582820178638962,-124.922784526697,0.110350911627157,192.74011757365,20.2478273154625
1995,West Coast Triennial,Bathyraja spp.,45.3527589285431,0.681776967295904,-124.726165581594,0.132004635274384,186.387996546103,15.9313414253065
1998,West Coast Triennial,Bathyraja spp.,46.2468084906685,0.583320546649015,-124.957650300275,0.0998339203582904,214.312630060763,15.1854199592084
2001,West Coast Triennial,Bathyraja spp.,45.7692442961132,0.64489833760819,-124.825189805769,0.122180636048995,198.305395980462,14.4155403898369
2004,West Coast Triennial,Bathyraja spp.,47.1157742157287,0.600575745281929,-125.177884298908,0.108023439342611,179.401477113834,14.4312097504844
1983,West Coast Triennial,Brachiopoda spp.,38.4472440944882,NA,-123.489448818898,NA,131.842519685039,NA
1986,West Coast Triennial,Brachiopoda spp.,39.668656779498,2.49140913034049,-123.944777818139,0.301333767078724,136.543970009083,2.44063109954458
1989,West Coast Triennial,Brachiopoda spp.,38.4247976970883,0.831803865425916,-123.469887893846,0.724875924600335,131.088649911977,27.9364113576713
1992,West Coast Triennial,Brachiopoda spp.,38.7058353983662,0.321227613898543,-123.634936693473,0.132214621951825,178.384713424186,64.0221713535056
1995,West Coast Triennial,Brachiopoda spp.,42.9074964036398,2.24271834284772,-124.248373333221,0.380234612591768,146.757133952854,46.3523202739083
1998,West Coast Triennial,Brachiopoda spp.,43.8518647656654,0.345207095425691,-124.523289033765,0.00139490004279853,137.39500885561,3.28122764189643
2001,West Coast Triennial,Brachiopoda spp.,41.3991065972252,1.84909101742362,-124.001273597888,0.314635248199703,131.587680774586,2.88679201269611
2004,West Coast Triennial,Brachiopoda spp.,43.440886408948,2.30683929866192,-124.15911404544,0.396100813369831,82.0906221995012,7.61667539292504
1983,West Coast Triennial,Cancer productus,38.2015165032488,0.437354856599899,-123.227314437661,0.371775583988119,109.170150407489,19.489491715693
1986,West Coast Triennial,Cancer productus,38.1381218757797,0.943421430732002,-123.141402864205,0.558874773139749,95.7365274839397,29.510889292196
1989,West Coast Triennial,Cancer productus,38.4120253164557,NA,-123.298101265823,NA,82.3924050632911,NA
1992,West Coast Triennial,Cancer productus,37.5626973684211,NA,-122.800526315789,NA,77.7368421052632,NA
1995,West Coast Triennial,Cancer productus,43.5404,NA,-124.3484,NA,79.84,NA
1998,West Coast Triennial,Cancer productus,37.5626973684211,NA,-122.800526315789,NA,77.7368421052632,NA
2001,West Coast Triennial,Cancer productus,40.9454225762671,2.45273955511145,-123.788388347319,0.55498105737315,128.225718696027,4.30074815454466
2004,West Coast Triennial,Cancer productus,38.231250560397,0.975455554048595,-122.984692573817,0.462206691778521,80.5558991572143,2.22760861025012
1977,West Coast Triennial,Careproctus melanurus,43.8152473947128,0.449088765153786,-124.699196205077,0.0400025400487989,265.518973730509,33.2526334502641
1980,West Coast Triennial,Careproctus melanurus,44.0932743900784,0.334135900096158,-124.698753923663,0.0574414748705346,277.448547882978,53.4425862168832
1983,West Coast Triennial,Careproctus melanurus,44.4773396390049,0.791452777867692,-124.652259492933,0.0337641014764143,223.85488347522,28.5053826189179
1986,West Coast Triennial,Careproctus melanurus,44.3727878738403,0.369867645522013,-124.687243872731,0.038787118354586,278.612950734558,28.4888862920813
1989,West Coast Triennial,Careproctus melanurus,41.9185689935129,2.02112903225807,-124.469588983915,0.473067296996661,160.893673303502,107.314516129032
1995,West Coast Triennial,Careproctus melanurus,43.1494119557039,0.703208482951592,-124.5677526626,0.125061650517935,238.56990704537,36.1579528102206
1998,West Coast Triennial,Careproctus melanurus,46.0077008817424,1.11340554619643,-124.995134360317,0.205536614517492,183.001857315083,19.0978035680771
2001,West Coast Triennial,Careproctus melanurus,45.7592317685486,1.53191688951916,-124.889013345387,0.264859667428313,247.987577114545,24.4365253792716
2004,West Coast Triennial,Careproctus melanurus,43.1094645738626,0.719028881969797,-124.614620671115,0.0700865114324742,273.354318910397,26.3154230514122
1977,West Coast Triennial,Chilara taylori,38.4575730124632,0.011162790697675,-123.637381269358,0.0224859663191666,285.256594331432,52.7674418604651
1980,West Coast Triennial,Chilara taylori,44.432358490566,NA,-124.520943396226,NA,131.877358490566,NA
1983,West Coast Triennial,Chilara taylori,42.4993069924571,1.85366109931556,-124.085312434262,0.314688539630888,129.255157700775,9.89516024774599
1986,West Coast Triennial,Chilara taylori,40.7984544899753,0.814455450177099,-124.015822335624,0.199306600942121,152.68182929189,15.2199215043002
1989,West Coast Triennial,Chilara taylori,43.5171011170708,1.05274120607826,-124.305956265336,0.184558121390064,134.747883267117,10.1402890034402
1992,West Coast Triennial,Chilara taylori,43.9760695397337,1.1614336907662,-124.282247129556,0.199254836856894,131.853456326717,5.38733357541639
1995,West Coast Triennial,Chilara taylori,38.9637564152214,0.978294966058873,-123.358222400353,0.235275887634317,128.325673775605,14.9378844086036
1998,West Coast Triennial,Chilara taylori,41.5667227840873,0.519002364865159,-124.372795843444,0.104879341307167,168.153582095662,14.7421816094281
2001,West Coast Triennial,Chilara taylori,42.1150885188955,0.92306597214056,-124.178245842784,0.161813933949637,159.318329413766,14.655537133843
2004,West Coast Triennial,Chilara taylori,39.3130761183513,0.998143971582083,-123.545801718747,0.313314438959876,130.786076571161,13.5872825526708
1977,West Coast Triennial,Citharichthys sordidus,41.8776390620431,0.936752510990499,-123.874737441664,0.212535582311087,117.014560617875,6.76215095979558
1980,West Coast Triennial,Citharichthys sordidus,43.1824788540059,0.929850048244813,-124.109056246941,0.219923041791487,100.98958349428,7.08099064444904
1983,West Coast Triennial,Citharichthys sordidus,43.8454730282221,0.808053629605267,-124.306059949692,0.178734533604347,101.860432894106,5.76398364624114
1986,West Coast Triennial,Citharichthys sordidus,44.4174006878046,0.792011936633167,-124.372745311507,0.17718955355466,103.339289215707,6.0635543500569
1989,West Coast Triennial,Citharichthys sordidus,44.0720101402525,0.730972530790643,-124.261690019825,0.159916099073286,98.8963068952921,6.0169311785594
1992,West Coast Triennial,Citharichthys sordidus,44.2624668179283,0.691328849601221,-124.384584591351,0.140679727975156,101.534781471874,5.90916923090569
1995,West Coast Triennial,Citharichthys sordidus,43.8946144857584,0.75472094600906,-124.264486777591,0.16597655138276,93.9635110399425,5.19105524745815
1998,West Coast Triennial,Citharichthys sordidus,43.580419228496,0.841081789483148,-124.238012076618,0.176382160510397,103.234245679518,5.62929901610248
2001,West Coast Triennial,Citharichthys sordidus,43.9904137924462,0.715940013564769,-124.286581716333,0.161213288501943,98.4504673102122,5.44123633068103
2004,West Coast Triennial,Citharichthys sordidus,43.3280200139521,0.845519000224026,-124.095477328519,0.179003786965151,93.3193365660615,4.90411085573943
1977,West Coast Triennial,Clupea pallasii,46.3346337828078,1.35607911642346,-124.706400832254,0.285752096379446,130.258554070531,8.69017879340652
1980,West Coast Triennial,Clupea pallasii,46.814366807663,0.920985612017169,-124.974124156581,0.209385467160411,89.9112819750577,6.49615673638512
1983,West Coast Triennial,Clupea pallasii,45.1839372431505,1.46177421469373,-124.722212940976,0.32972025020511,132.283794417985,5.4391547620164
1986,West Coast Triennial,Clupea pallasii,46.6466559605218,1.04096380488857,-124.869153983783,0.247529181565347,120.984046662663,8.5968564928497
1989,West Coast Triennial,Clupea pallasii,43.7685447170626,0.690990534942113,-124.523059030763,0.128701481030731,136.771767767135,5.36423802045005
1992,West Coast Triennial,Clupea pallasii,43.0298616418618,0.906753254529083,-124.199976813564,0.226688819355125,106.253188798977,6.43100270221262
1995,West Coast Triennial,Clupea pallasii,43.4855246848382,0.695346277976027,-124.457344262984,0.169794769367144,117.86589801568,5.69465760110827
1998,West Coast Triennial,Clupea pallasii,43.3963853015387,1.04388812312269,-124.162819090737,0.259319168423839,120.146822262874,5.89224062355677
2001,West Coast Triennial,Clupea pallasii,42.6844116305757,0.850780402821155,-123.991732836262,0.189451058056143,90.2762691166945,5.07784226081009
2004,West Coast Triennial,Clupea pallasii,43.3542061929182,0.785721198949315,-124.54123589721,0.161710861867842,85.8856951444132,7.02797080973146
1977,West Coast Triennial,Cottidae spp.,44.093036577547,1.05512225262989,-124.510355426106,0.0971766787476838,163.661564275412,50.6973220875904
1983,West Coast Triennial,Cottidae spp.,42.1722665734823,3.06249611370197,-124.162629114019,0.704107261825449,179.958286713323,79.4616922051965
1986,West Coast Triennial,Cottidae spp.,44.6552918001396,0.663753142987151,-124.639807048873,0.146303602431063,157.609672040024,25.4368469788667
1989,West Coast Triennial,Cottidae spp.,42.788454688615,1.12274315919202,-124.543320798437,0.164536769761707,133.13632633322,18.3831109863605
1992,West Coast Triennial,Cottidae spp.,43.8107225636134,0.295997048431584,-124.500855943157,0.0455545988645217,130.022066471335,15.2322927871765
1995,West Coast Triennial,Cottidae spp.,37.6291400706956,0.442488525091796,-122.861859065952,0.408457772337826,89.80407126767,80.3641370869032
1998,West Coast Triennial,Cottidae spp.,38.4476744186046,NaN,-123.617441860465,NaN,238.46511627907,NaN
2001,West Coast Triennial,Cottidae spp.,44.406796875,NA,-124.319609375,NA,80.765625,NA
1977,West Coast Triennial,Cryptacanthodes giganteus,46.4738735177866,NA,-124.550869565217,NA,139.9604743083,NA
1980,West Coast Triennial,Cryptacanthodes giganteus,45.7239909243569,1.48669482340941,-124.592954424806,0.0834361851332375,162.346903730856,44.3826660716563
1983,West Coast Triennial,Cryptacanthodes giganteus,43.5404,NA,-124.3484,NA,79.84,NA
1986,West Coast Triennial,Cryptacanthodes giganteus,43.5004838709677,NA,-124.717741935484,NA,228.725806451613,NA
1989,West Coast Triennial,Cryptacanthodes giganteus,45.063614948762,1.28180671774555,-124.596261030056,0.161668629109074,140.91128676915,2.34029907814389
1992,West Coast Triennial,Cryptacanthodes giganteus,43.5004838709677,NA,-124.717741935484,NA,228.725806451613,NA
1995,West Coast Triennial,Cryptacanthodes giganteus,47.5573448702132,0.966800864869096,-125.05929166039,0.453674128282394,141.290540728224,1.18684205377059
1998,West Coast Triennial,Cryptacanthodes giganteus,47.9552731399116,0.733811426940893,-125.236956293312,0.290280690261179,201.730358258154,35.3504776516799
2001,West Coast Triennial,Cryptacanthodes giganteus,47.7694880191015,0.633134588415294,-125.180155982763,0.254875754846367,181.458823026643,27.6752584989911
1977,West Coast Triennial,Decapodiformes spp.,41.6936161162375,1.29701214561538,-124.172392105015,0.287052316153363,302.849906265,34.7317063274802
1980,West Coast Triennial,Decapodiformes spp.,45.4216043669723,0.722073093220285,-124.559487640892,0.207617316204387,315.64240240005,88.4633557326193
1983,West Coast Triennial,Decapodiformes spp.,44.6097906658137,0.623050543428456,-124.586116125173,0.0557691246235068,131.065787664568,16.2850713654927
1986,West Coast Triennial,Decapodiformes spp.,43.2779370198552,1.06063791194505,-124.597526204462,0.17428586418646,164.904943746837,15.2291472337453
1989,West Coast Triennial,Decapodiformes spp.,48.4625050808516,1.22145442550033,-125.372564167051,0.221311710888274,83.0078337008931,18.9395247544035
1992,West Coast Triennial,Decapodiformes spp.,46.5370918662491,0.698028206770163,-124.40430213055,0.267083636866895,88.1150502825449,46.9182973385164
1995,West Coast Triennial,Decapodiformes spp.,41.892201144136,0.701633266258719,-124.181386552559,0.184307159919724,161.607402733235,20.5153789520562
1998,West Coast Triennial,Decapodiformes spp.,39.3846810852416,1.09981076520067,-123.752843038269,0.189509931445552,283.009927100483,48.0828531492753
2001,West Coast Triennial,Decapodiformes spp.,47.5799582941736,1.19468659039763,-125.15330266285,0.332696626793775,264.842384216303,48.0460780441641
1977,West Coast Triennial,Echinacea spp.,41.6992081610714,0.715571641623549,-124.167597498662,0.133068013656599,176.198894685882,16.4274154391318
1980,West Coast Triennial,Echinacea spp.,45.7921881366359,0.769280891047984,-124.814301375255,0.143520383219687,209.956501489719,23.5243483717225
1983,West Coast Triennial,Echinacea spp.,43.7425302016515,0.759719328453831,-124.340517355755,0.122905486109466,165.997970764855,12.8770691439986
1986,West Coast Triennial,Echinacea spp.,41.9065457056036,0.924540204492436,-124.093198946167,0.185780837911381,119.935838534539,11.6057862327736
1989,West Coast Triennial,Echinacea spp.,42.1880724788609,1.07128726453597,-124.150895790628,0.216208835601209,156.693647931511,22.3735051991189
1992,West Coast Triennial,Echinacea spp.,46.4834003684587,0.786187044300633,-125.066142179757,0.145314841569521,175.605518017068,15.973626762835
1995,West Coast Triennial,Echinacea spp.,45.5248277994756,0.703024318163945,-124.716467542153,0.160678988852884,197.145255850845,23.1259098173113
1998,West Coast Triennial,Echinacea spp.,47.3666346333463,0.721460993848865,-125.020243521672,0.291286522388158,204.048841333555,32.0758596223508
2001,West Coast Triennial,Echinacea spp.,48.285,NA,-125.349642857143,NA,236.488095238095,NA
1977,West Coast Triennial,Engraulis mordax,45.4644127981731,1.67654381938407,-124.297063520394,0.222674206101374,146.063925935427,18.3004704506841
1980,West Coast Triennial,Engraulis mordax,36.7836363636364,NA,-122.039696969697,NA,75.969696969697,NA
1983,West Coast Triennial,Engraulis mordax,44.7496943995457,1.70002765419133,-124.130377426121,0.355237500796429,86.7130899146507,9.62269652918682
1986,West Coast Triennial,Engraulis mordax,42.76183351929,2.45379669449177,-123.779098894164,0.453629680965911,88.979503487777,12.3594494167796
1989,West Coast Triennial,Engraulis mordax,37.6291513297179,0.482865769690296,-122.836452284864,0.287894767762868,82.0569887790411,13.082353524727
1992,West Coast Triennial,Engraulis mordax,37.6926083296206,1.29416521344878,-122.838668142215,0.384821560835049,79.5230079039514,14.7125588397826
1995,West Coast Triennial,Engraulis mordax,37.3584264720779,0.66317492228942,-122.422171259698,0.348420695194374,81.4642603409522,7.48844772912712
1998,West Coast Triennial,Engraulis mordax,37.1965149693397,0.56587618667439,-122.351896870221,0.220609167246219,76.6791306371393,0.493706830577801
2001,West Coast Triennial,Engraulis mordax,38.2468738942182,2.75911055911206,-122.921260804296,0.486688947292547,78.1128738698919,1.66068766351209
2004,West Coast Triennial,Engraulis mordax,37.6658943121467,2.44453333914721,-122.819293549349,0.463772344977934,78.6361370135185,21.2059053314981
1977,West Coast Triennial,Eopsetta jordani,46.8591413000921,0.733692662610175,-124.99984231714,0.161531231340713,109.782941690507,12.8423009177723
1980,West Coast Triennial,Eopsetta jordani,45.2396188742923,0.699399436548319,-124.568826445245,0.159575148244477,130.489406141382,10.0229058934144
1983,West Coast Triennial,Eopsetta jordani,45.4780796385692,0.69776770155831,-124.69632284264,0.155231859690165,142.163162737782,10.1694045313122
1986,West Coast Triennial,Eopsetta jordani,45.7856705415404,0.761036225530715,-124.783172080812,0.153621785767604,106.691301346915,6.53138917366603
1989,West Coast Triennial,Eopsetta jordani,43.9879923030891,0.744796557737533,-124.438346955211,0.1590569529078,114.348500013413,7.63755068917813
1992,West Coast Triennial,Eopsetta jordani,44.9745837479584,0.619804079838151,-124.671852910846,0.117837821570636,142.386196252531,10.5824749222816
1995,West Coast Triennial,Eopsetta jordani,44.2456285556291,0.815565037511658,-124.480373384146,0.189824887576872,119.314245179296,8.30161284223346
